Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810430,"Magnesium; raspings, turnings and granules, graded according to size, powders",8,Weight in kilograms,1370,,,,1370,,8301,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810490,Magnesium; articles n.e.c. in heading no. 8104,8,Weight in kilograms,276,,,,276,,390738,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",8,Weight in kilograms,448654,,,,448654,,2746797,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810530,Cobalt; waste and scrap,8,Weight in kilograms,185684,,,,185684,,1002826,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810590,Cobalt; articles n.e.c. in heading no. 8105,8,Weight in kilograms,80265,,,,80265,,14633797,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810600,"Bismuth; articles thereof, including waste and scrap",8,Weight in kilograms,118291,,,,118291,,2527142,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810720,"Cadmium; unwrought, powders",8,Weight in kilograms,46,,,,46,,697,,,6
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810790,"Cadmium; other than unwrought, n.e.c. in heading no. 8107",8,Weight in kilograms,0,,,,0,,174,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810820,"Titanium; unwrought, powders",8,Weight in kilograms,572458,,,,572458,,5633351,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810830,Titanium; waste and scrap,8,Weight in kilograms,577990,,,,577990,,2551862,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810890,"Titanium; other than unwrought, n.e.c. in heading no. 8108",8,Weight in kilograms,1414367,,,,1414367,,38861658,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810920,"Zirconium; unwrought, powders",8,Weight in kilograms,323,,,,323,,53492,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810930,Zirconium; waste and scrap,8,Weight in kilograms,6274,,,,6274,,117894,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,810990,"Zirconium; other than unwrought, n.e.c. in heading no. 8109",8,Weight in kilograms,2006,,,,2006,,128647,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811010,"Antimony and articles thereof; unwrought antimony, powders",8,Weight in kilograms,1797,,,,1797,,11887,,,6
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811090,"Antimony and articles thereof; wrought, other than waste and scrap",8,Weight in kilograms,64,,,,64,,27408,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811100,"Manganese; articles thereof, including waste and scrap",8,Weight in kilograms,53363,,,,53363,,650317,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811219,Beryllium and articles thereof; wrought other than waste and scrap,8,Weight in kilograms,1022,,,,1022,,1916682,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811221,"Chromium and articles thereof; unwrought chromium, powders",8,Weight in kilograms,144,,,,144,,19749,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811222,Chromium; waste and scrap,8,Weight in kilograms,6650,,,,6650,,45183,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811229,Chromium and articles thereof; wrought other than waste and scrap,8,Weight in kilograms,1774,,,,1774,,1133048,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811259,"Thallium and articles thereof; other than unwrought thallium, powders or waste and scrap",8,Weight in kilograms,1702,,,,1702,,24648,,,6
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811292,"Gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium; articles thereof, unwrought, including waste and scrap, powders",8,Weight in kilograms,31023,,,,31023,,5484931,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811299,"Gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium; articles thereof, other than unwrought including waste and scrap and powders",8,Weight in kilograms,6525,,,,6525,,1856548,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,811300,"Cermets; articles thereof, including waste and scrap",8,Weight in kilograms,71577,,,,71577,,6744349,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820110,"Tools, hand; spades and shovels",8,Weight in kilograms,727,,,,727,,7575,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820130,"Tools, hand; mattocks, picks, hoes and rakes",8,Weight in kilograms,6366,,,,6366,,85343,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820140,"Tools, hand; axes, bill hooks and similar hewing tools, of a kind used in agriculture, horticulture or forestry",8,Weight in kilograms,1245,,,,1245,,27724,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820150,"Tools, hand; one-handed secateurs (including poultry shears)",8,Weight in kilograms,81100,,,,81100,,1814830,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820160,"Tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",8,Weight in kilograms,19730,,,,19730,,494556,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820190,"Tools, hand; forks, scythes, sickles, hay knives, timber wedges, and other hand tools of a kind used in agriculture, horticulture or forestry n.e.c. in heading 8201",8,Weight in kilograms,36744,,,,36744,,823615,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820210,"Tools, hand; hand saws",8,Weight in kilograms,38188,,,,38188,,1351223,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820220,"Tools, hand; band saw blades",8,Weight in kilograms,465472,,,,465472,,7016569,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820231,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel",8,Weight in kilograms,54746,,,,54746,,1326341,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820239,"Tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel)",8,Weight in kilograms,89835,,,,89835,,12026731,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820240,"Tools, hand; chain saw blades",8,Weight in kilograms,59,,,,59,,14585,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820291,"Tools, hand; straight saw blades, for working metal",8,Weight in kilograms,73604,,,,73604,,2075277,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820299,"Tools, hand; saw blades n.e.c. in heading no. 8202",8,Weight in kilograms,27960,,,,27960,,2065416,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820310,"Tools, hand; files, rasps and similar tools",8,Weight in kilograms,4951,,,,4951,,139542,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820320,"Tools, hand; pliers (including cutting pliers), pincers, tweezers and similar tools",8,Weight in kilograms,275153,,,,275153,,7509723,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820330,"Tools, hand; metal cutting shears and similar tools",8,Weight in kilograms,18646,,,,18646,,605336,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820340,"Tools, hand; pipe-cutters, bolt croppers, perforating punches and similar tools",8,Weight in kilograms,289738,,,,289738,,3822273,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820411,"Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), non-adjustable",8,Weight in kilograms,336449,,,,336449,,6373016,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820412,"Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), adjustable",8,Weight in kilograms,160402,,,,160402,,5192301,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820420,"Tools, hand; interchangeable spanner sockets, with or without handles",8,Weight in kilograms,87902,,,,87902,,2268396,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820510,"Tools, hand; drilling, threading or tapping tools",8,Weight in kilograms,2328,,,,2328,,862440,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820520,"Tools, hand; hammers and sledge hammers",8,Weight in kilograms,145554,,,,145554,,1830119,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820530,"Tools, hand; planes, chisels, gauges and similar cutting tools for working wood",8,Weight in kilograms,46244,,,,46244,,675121,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820540,"Tools, hand; screwdrivers",8,Weight in kilograms,171862,,,,171862,,3299025,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820551,"Tools, hand; household tools",8,Weight in kilograms,23736,,,,23736,,1150196,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820559,"Tools, hand; other hand tools (including glaziers diamonds), excluding household tools, drilling, threading or tapping tools, hammers and sledge hammers, planes, chisels, gouges and similar cutting tools for working wood, and screwdrivers",8,Weight in kilograms,411393,,,,411393,,15171262,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820560,"Tools, hand; blow lamps",8,Weight in kilograms,1130,,,,1130,,65918,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820570,"Tools, hand; vices, clamps and the like",8,Weight in kilograms,46694,,,,46694,,2417413,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820590,"Tools, hand; n.e.c. in heading 8205, including anvils, portable forges, hand or pedal-operated grinding wheels with frameworks, and sets of articles of two or more of the subheadings in heading 8205",8,Weight in kilograms,59103,,,,59103,,2821170,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820600,"Tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale",8,Weight in kilograms,33642,,,,33642,,760919,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820719,"Tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts",8,Weight in kilograms,84441,,,,84441,,965726,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820720,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), dies for drawing or extruding metal",8,Weight in kilograms,13276,,,,13276,,2802107,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820730,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for pressing, stamping or punching",8,Weight in kilograms,247938,,,,247938,,7638762,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820740,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for tapping or threading",8,Weight in kilograms,33349,,,,33349,,7711290,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820750,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for drilling (other than rock)",8,Weight in kilograms,223381,,,,223381,,11201577,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820760,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for boring or broaching",8,Weight in kilograms,35563,,,,35563,,5997453,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820770,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for milling",8,Weight in kilograms,29201,,,,29201,,9510554,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820780,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for turning",8,Weight in kilograms,8688,,,,8688,,5499192,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820790,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.c. in heading no. 8207",8,Weight in kilograms,290449,,,,290449,,32746835,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820810,"Tools; knives and cutting blades, for machines or for mechanical appliances, for metal working",8,Weight in kilograms,4995,,,,4995,,591480,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820820,"Tools; knives and cutting blades, for wood working machines or mechanical appliances",8,Weight in kilograms,6729,,,,6729,,119731,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820830,"Tools; knives and cutting blades, for kitchen appliances or for machines used by the food industry",8,Weight in kilograms,813,,,,813,,102012,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820840,"Tools; knives and cutting blades, for agricultural, horticultural or forestry machines or mechanical appliances",8,Weight in kilograms,167253,,,,167253,,1529668,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820890,"Tools; knives and cutting blades, for machines or mechanical appliances, n.e.c. in heading no. 8208",8,Weight in kilograms,43153,,,,43153,,6590209,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,820900,"Tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets",8,Weight in kilograms,131506,,,,131506,,43251012,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821000,"Tools; hand-operated mechanical appliances, weighing 10kg or less, used in the preparation, conditioning or serving of food or drink",8,Weight in kilograms,38822,,,,38822,,827499,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821110,"Knives; with cutting blades, serrated or not (including pruning knives), sets of assorted articles, excluding knives and blades of heading no. 8208",5,Number of items,258,,,,19,,1556,,,2
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821191,"Knives; table knives, having fixed cutting blades, serrated or not, excluding knives and blades of heading no. 8208",5,Number of items,3876424,,,,107213,,4559030,,,2
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821192,"Knives; having fixed cutting blades, (other than table knives), serrated or not, excluding knives and blades of heading no. 8208",1,No Quantity,0,,,,4070,,224989,,,2
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821193,"Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208",1,No Quantity,0,,,,2021,,179487,,,2
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821194,"Blades; cutting, serrated or not, excluding those of heading no. 8208",8,Weight in kilograms,4615,,,,4615,,131641,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821195,Knives; with handles of base metal,8,Weight in kilograms,30,,,,30,,5448,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821210,Razors,1,No Quantity,0,,,,43358,,1235601,,,2
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821220,"Razors; safety razor blades, including razor blade blanks in strips",1,No Quantity,0,,,,7437,,398054,,,2
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821290,Razors; parts n.e.c. in heading no. 8212,8,Weight in kilograms,41,,,,41,,3998,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821300,"Scissors; tailors' shears, similar shears and blades therefore",8,Weight in kilograms,62309,,,,62309,,3975633,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821410,"Cutlery; paper knives, letter openers, erasing knives, pencil sharpeners and blades therefore",8,Weight in kilograms,71681,,,,71681,,1739173,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821420,Manicure or pedicure sets and instruments; (including nail files),8,Weight in kilograms,15781,,,,15781,,528668,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821490,Cutlery; hair clippers and mincing knives,8,Weight in kilograms,46315,,,,46315,,1488660,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821510,"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), with at least one article plated with precious metal",8,Weight in kilograms,0,,,,0,,23,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821520,"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar), not plated with precious metal",8,Weight in kilograms,21995,,,,21995,,405839,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821591,"Cutlery; (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), plated with precious metal, not in sets",8,Weight in kilograms,86,,,,86,,4347,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,821599,Cutlery; other than plated with precious metal,8,Weight in kilograms,71028,,,,71028,,1824212,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830110,"Padlocks; (key, combination or electrically operated), of base metal",8,Weight in kilograms,54,,,,54,,3200,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830120,"Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal",8,Weight in kilograms,283609,,,,283609,,5360682,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830130,"Locks; of a kind used for furniture (key, combination or electrically operated), of base metal",8,Weight in kilograms,59,,,,59,,3955,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830140,"Locks; (other than those for motor vehicles or furniture), (key, combination or electrically operated), of base metal",8,Weight in kilograms,24411,,,,24411,,1100594,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830150,"Clasps and frames with clasps; incorporating locks, of base metal",8,Weight in kilograms,106,,,,106,,7830,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830160,"Locks; parts of padlocks, locks, clasps and frames with clasps incorporating locks, of base metal",8,Weight in kilograms,26269,,,,26269,,1000021,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830170,"Keys; presented separately, of base metal",8,Weight in kilograms,1387,,,,1387,,108150,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830210,"Hinges; suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like, of base metal",8,Weight in kilograms,25566,,,,25566,,989005,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830220,"Castors; with mountings, of base metal",8,Weight in kilograms,19899,,,,19899,,685436,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830230,"Mountings, fittings and similar articles; for motor vehicles, of base metal",8,Weight in kilograms,217472,,,,217472,,2361069,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830241,"Mountings, fittings and similar articles; of base metal, suitable for buildings",8,Weight in kilograms,39998,,,,39998,,811610,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830242,"Mountings, fittings and similar articles; suitable for furniture of base metal",8,Weight in kilograms,1161,,,,1161,,89748,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830249,"Mountings, fittings and similar articles; suitable for other than buildings or furniture, of base metal",8,Weight in kilograms,134650,,,,134650,,6448522,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830250,"Hat-racks, hat-pegs, brackets and similar fixtures, of base metal",8,Weight in kilograms,13048,,,,13048,,524146,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830260,Automatic door closures; of base metal,8,Weight in kilograms,13092,,,,13092,,358753,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830300,"Safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",8,Weight in kilograms,3422,,,,3422,,20126,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830400,"Office equipment; filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture of heading no. 9403",8,Weight in kilograms,3661,,,,3661,,39070,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830510,"Stationery; fittings for loose-leaf binders or files, of base metal",8,Weight in kilograms,124,,,,124,,6686,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830520,"Stationery; staples in strips, (e.g. for offices, upholstery, packaging), of base metal",8,Weight in kilograms,12763,,,,12763,,506916,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830590,"Stationery; letter clips, letter corners, paper clips, indexing tags and similar office articles, including parts, of base metal",8,Weight in kilograms,7208,,,,7208,,163421,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830610,"Bells, gongs and the like; non-electric, of base metal",8,Weight in kilograms,55,,,,55,,6894,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830629,Statuettes and other ornaments; of base metal other than plated with precious metal,8,Weight in kilograms,70621,,,,70621,,176577,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830630,"Photograph, picture or similar frames, mirrors; of base metal",8,Weight in kilograms,7202,,,,7202,,135551,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830710,"Tubing; flexible, with or without fittings, of iron or steel",8,Weight in kilograms,22262,,,,22262,,1627722,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830790,"Tubing; flexible, with or without fittings of base metal, other than those of iron or steel",8,Weight in kilograms,42215,,,,42215,,1783783,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830810,"Hooks, eyes and eyelets; of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles",8,Weight in kilograms,20924,,,,20924,,405001,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830820,"Rivets; tubular or bifurcated, of base metal",8,Weight in kilograms,58729,,,,58729,,496068,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830890,"Clasps, frames with clasps, buckles, buckle clasps; of base metal, of a kind used for clothing & accessories, footwear, jewellery, wrist-watches, books, awnings, leather goods, travel goods, saddlery etc, including parts",8,Weight in kilograms,3311,,,,3311,,196009,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,830990,"Stoppers; caps and lids, of base metal",8,Weight in kilograms,87578,,,,87578,,3224668,,,0
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,831000,"Sign plates, name-plates, address-plates and similar plates, numbers, letters and other symbols; of base metal, excluding those of heading no. 9405",8,Weight in kilograms,4264,,,,4264,,200822,,,0
